Name,relation,type
松级/Matsu 驱逐舰,InstanceOf,驱逐舰
“宁波”号(139)驱逐舰,InstanceOf,驱逐舰
“福州”号(137)驱逐舰,InstanceOf,驱逐舰
“长沙”号(161) 导弹驱逐舰,InstanceOf,驱逐舰
“开封”号(109),InstanceOf,驱逐舰
“南京”号(131)驱逐舰,InstanceOf,驱逐舰
“遵义”号(134) 驱逐舰,InstanceOf,驱逐舰
“武汉”号(169) 驱逐舰,InstanceOf,驱逐舰
“重庆”号(133) 驱逐舰,InstanceOf,驱逐舰
“珠海”号(166),InstanceOf,驱逐舰
“青岛”号(113),InstanceOf,驱逐舰
“兰州”号(170)驱逐舰,InstanceOf,驱逐舰
“湛江”号(165)驱逐舰,InstanceOf,驱逐舰
“南昌”号(163),InstanceOf,驱逐舰
“哈尔滨”号(112),InstanceOf,驱逐舰
“西安”号(106) ,InstanceOf,驱逐舰
“西宁”号(108) ,InstanceOf,驱逐舰
“南宁”号(162) ,InstanceOf,驱逐舰
“银川”号(107) ,InstanceOf,驱逐舰
“桂林”号(164) 驱逐舰,InstanceOf,驱逐舰
旅大级驱逐舰,InstanceOf,驱逐舰
“王建”号驱逐舰,InstanceOf,驱逐舰
“权栗”号宙斯盾舰,InstanceOf,驱逐舰
高月级驱逐舰,InstanceOf,驱逐舰
“世宗大王”号宙斯盾驱逐舰,InstanceOf,驱逐舰
鞍山级驱逐舰,InstanceOf,驱逐舰
出云号直升机驱逐舰,InstanceOf,驱逐舰
石家庄舰(116)驱逐舰,InstanceOf,驱逐舰
沈阳号(115)导弹驱逐舰,InstanceOf,驱逐舰
天津风级驱逐舰,InstanceOf,驱逐舰
“栗谷李珥”号宙斯盾舰,InstanceOf,驱逐舰
爱宕级驱逐舰,InstanceOf,驱逐舰
“崔莹”号驱逐舰,InstanceOf,驱逐舰
贝纳姆级驱逐舰/Benham,InstanceOf,驱逐舰
维克斯级驱逐舰/Wickes ,InstanceOf,驱逐舰
格里德利级驱逐舰/Gridley,InstanceOf,驱逐舰
邓拉普级驱逐舰/Dunlap,InstanceOf,驱逐舰
本森级/Benson 驱逐舰,InstanceOf,驱逐舰
索墨斯级驱逐舰/Somers,InstanceOf,驱逐舰
考德威尔级/Caldwell,InstanceOf,驱逐舰
桑普森级驱逐舰/Tucker,InstanceOf,驱逐舰
埃德索尔级/Edsal驱逐舰,InstanceOf,驱逐舰
克莱姆森级驱逐舰/Clemson ,InstanceOf,驱逐舰
马汉级驱逐舰/Mahan,InstanceOf,驱逐舰
波特级驱逐舰/Porter,InstanceOf,驱逐舰
睦月级/Mutsuki 驱逐舰,InstanceOf,驱逐舰
拉德罗级/Rudderow ,InstanceOf,驱逐舰
格立夫斯级/Gleaves 驱逐舰,InstanceOf,驱逐舰
晓级/Akatsuki 驱逐舰,InstanceOf,驱逐舰
夕云级/Yugumo 驱逐舰,InstanceOf,驱逐舰
岛风级/Shimakaze 驱逐舰,InstanceOf,驱逐舰
秋月级/Akizuki,InstanceOf,驱逐舰
西姆斯级/Sims,InstanceOf,驱逐舰
峰风级/Minekaze驱逐舰,InstanceOf,驱逐舰
吹雪级/Fubuki 驱逐舰,InstanceOf,驱逐舰
阳炎级/Kagero 驱逐舰,InstanceOf,驱逐舰
白露级/Shiratsuyu驱逐舰,InstanceOf,驱逐舰
朝潮级/Asashio 驱逐舰,InstanceOf,驱逐舰
Z级驱逐舰,InstanceOf,驱逐舰
DDG1000朱姆沃尔特驱逐舰,InstanceOf,驱逐舰
鹰级/Aigle/埃格利,InstanceOf,驱逐舰
兵器级驱逐舰/Weapon,InstanceOf,驱逐舰
神风级/Kamikaze,InstanceOf,驱逐舰
部族级驱逐舰/Tribal,InstanceOf,驱逐舰
V/W级驱逐舰,InstanceOf,驱逐舰
“大刀”(Broadsword，22型Batch 1）级导弹护卫舰,InstanceOf,护卫舰
“索尔兹伯里”(Salisbury）级 (61型）通用护卫舰,InstanceOf,护卫舰
独立号濒海战斗舰(LCS-2)战斗舰,InstanceOf,护卫舰
056型护卫舰,InstanceOf,护卫舰
成功级护卫舰,InstanceOf,护卫舰
“尼泰罗伊”(Niteroi）级护卫舰,InstanceOf,护卫舰
“豹”(Leopard）级(41型）通用护卫舰,InstanceOf,护卫舰
“艾斯波拉”级导弹护卫舰,InstanceOf,护卫舰
054A型导弹护卫舰,InstanceOf,护卫舰
“维林根”（Wielingen）级（E-71型）护卫舰,InstanceOf,护卫舰
“佩里”(Oliver Hazard Perry)级导弹护卫舰,InstanceOf,护卫舰
“帕拉”(Pará）级(原美国“加西亚”级）通用护卫舰,InstanceOf,护卫舰
“卡雷尔•多尔曼”（Karel Doorman）级导弹护卫舰,InstanceOf,护卫舰
“哈利法克斯”（Halifax）级直升机护卫舰／导弹护卫舰,InstanceOf,护卫舰
“江湖”级(053HT型）导弹护卫舰,InstanceOf,护卫舰
“江卫”Ⅰ／II级(053／053H2G型）导弹护卫舰,InstanceOf,护卫舰
“诺克斯”级护卫舰,InstanceOf,护卫舰
“侦察”级导弹护卫舰,InstanceOf,护卫舰
“尼尔斯·尤尔”（Niels Juel）级导弹护卫舰,InstanceOf,护卫舰
“帕迪拉海军上将”级(FS1500型，FL）／“卡斯图里”级轻型导弹护卫舰,InstanceOf,护卫舰
“雅克布•范•希姆斯柯克”（Jacob van Heernskerck）级导弹护卫舰,InstanceOf,护卫舰
“利安德”级导弹护卫舰,InstanceOf,护卫舰
“江湖”I／Ⅱ级(053）导弹护卫舰,InstanceOf,护卫舰
“江凯”级（054型）护卫舰,InstanceOf,护卫舰
多任务护卫舰(法国、意大利),InstanceOf,护卫舰
“泰提斯”（Thetis）级通用护卫舰,InstanceOf,护卫舰
“萨克森”(sachsen)级(124型)导弹护卫舰,InstanceOf,护卫舰
“文莱”(Bnnei)级导弹轻型护卫舰,InstanceOf,护卫舰
“布兰登堡”(Brandenburg）级(F123型)导弹护卫舰,InstanceOf,护卫舰
“戈达瓦里”级导弹护卫舰,InstanceOf,护卫舰
“白熊”级改进型通用护卫舰,InstanceOf,护卫舰
“波克”I/II级轻型导弹护卫舰,InstanceOf,护卫舰
“花月”(Floréal）级导弹护卫舰,InstanceOf,护卫舰
“拉斐特”级导弹护卫舰,InstanceOf,护卫舰
“德泽文普洛文辛”级导弹驱逐舰,InstanceOf,护卫舰
“科顿艾尔”(Kontenaer)级导弹护卫舰,InstanceOf,护卫舰
“杰贝尔·切诺阿”级轻型导弹护卫舰,InstanceOf,护卫舰
“基•哈加•德旺塔拉” 级导弹护卫舰,InstanceOf,护卫舰
“毒蜘蛛”I/II/III级轻型导弹护卫舰,InstanceOf,护卫舰
“纳努契卡”级导弹护卫舰,InstanceOf,护卫舰
“法塔希拉”（Fatahillah）级导弹护卫舰,InstanceOf,护卫舰
“伊哈乌玛”级轻型导弹护卫舰,InstanceOf,护卫舰
“什瓦利克”（Shivalik）级（17工程）护卫舰,InstanceOf,护卫舰
“麦纳麦”／“胜利”／“默里·吉布”级轻型导弹护卫舰,InstanceOf,护卫舰
“巴罗索”级导弹护卫舰,InstanceOf,护卫舰
“范·斯佩克”(Vanspeijk)级导弹护卫舰,InstanceOf,护卫舰
“塔尔瓦”(Talwar)级(1235.6／17工程)导弹护卫舰,InstanceOf,护卫舰
“罗津”级导弹护卫舰,InstanceOf,护卫舰
“弗里德约夫·南森”（Fridtjof Nansen）级（SMP 6088工程）导弹护卫舰,InstanceOf,护卫舰
“狼”（Lupo）级导弹护卫舰,InstanceOf,护卫舰
莱丘”（Lekiu）级导弹护卫舰,InstanceOf,护卫舰
“帕契姆”级反潜护卫舰,InstanceOf,护卫舰
 “蔚山” (UlSan)级导弹护卫舰,InstanceOf,护卫舰
“西北风”级导弹护卫舰,InstanceOf,护卫舰
“女将”(Amazon）导弹护卫舰通用护卫舰,InstanceOf,护卫舰
“奥斯陆”级导弹护卫舰,InstanceOf,护卫舰
“布朗斯坦”(Bronstin)级通用护卫舰,InstanceOf,护卫舰
“克劳德•琼斯”级导弹护卫舰,InstanceOf,护卫舰
“阿武隈”级导弹护卫舰,InstanceOf,护卫舰
“阿尔万德”(Alvand)级导弹护卫舰,InstanceOf,护卫舰
“华欣”(Hua Hin)级轻型护卫舰,InstanceOf,护卫舰
“石狩”／“夕张”级导弹护卫舰,InstanceOf,护卫舰
“克里瓦克”（Krivak）I／II／III级 导弹护卫舰,InstanceOf,护卫舰
巴蒂斯塔·德·安德拉德/胡阿·孔蒂尼奥”(Baptista deAndrade／JoaoCoutinho)级护卫舰,InstanceOf,护卫舰
“卡农”（cannon）级通用护卫舰,InstanceOf,护卫舰
“格里莎”Ⅱ/Ⅲ/V级护卫舰,InstanceOf,护卫舰
“马拉塞斯蒂”(Marasesti)  级导弹护卫舰,InstanceOf,护卫舰
“科尼”(Koni)I／II／III级（1159型)通用护卫舰,InstanceOf,护卫舰
“无畏”(Neustrashimy)级(“鹞”，1154型)导弹护卫舰,InstanceOf,护卫舰
“西湖”（Soho）级导弹护卫舰,InstanceOf,护卫舰
泰拖尔”(Tetal)／“泰拖尔”改进型护卫舰,InstanceOf,护卫舰
胡阿·贝罗司令”(Comandante JoaoBelo)（通用护卫舰)／“利维埃尔司令”级导弹护卫舰,InstanceOf,护卫舰
“克拉里”(Kralj)级(R-03型)导弹轻型护卫舰,InstanceOf,护卫舰
“维斯比”（Visby）级轻型护卫舰,InstanceOf,护卫舰
“浦项”（POHang）级轻型护卫舰/轻型导弹护卫舰,InstanceOf,护卫舰
“塞维奥拉”(Serviola)级近岸巡逻舰,InstanceOf,护卫舰
“阿萨德”（Assad）/“埃斯梅拉达”/“拉克萨玛纳”级导弹轻型护卫舰,InstanceOf,护卫舰
“吉打”(Kedah)级轻型护卫舰,InstanceOf,护卫舰
“昭披耶”级,InstanceOf,护卫舰
“卡姆罗辛”级护卫舰,InstanceOf,护卫舰
“艾尔瓦洛·迪巴赞”(Alvaro de Bazan)级,InstanceOf,护卫舰
“斯德哥摩尔”（Stockholm）级轻型护卫舰,InstanceOf,护卫舰
“东海”(DongHae)级轻型护卫舰,InstanceOf,护卫舰
“布劳什威格” (Braunschweig)级(K 130型)导弹轻型护卫舰,InstanceOf,护卫舰
“尼基”级,InstanceOf,护卫舰
“巴德尔”级护卫舰,InstanceOf,护卫舰
“公爵”级(23型),InstanceOf,护卫舰
“哥德堡”级,InstanceOf,护卫舰
“库卡里/科拉”级,InstanceOf,护卫舰
“纳来颂恩”级,InstanceOf,护卫舰
“达比/巴扬多尔”级护卫舰,InstanceOf,护卫舰
“大刀”(Btoadsword)级(22型Batch 3)导弹护卫舰,InstanceOf,护卫舰
“埃拉特/萨尔5”级护卫舰,InstanceOf,护卫舰
“守护”级,InstanceOf,护卫舰
“智慧女神”级,InstanceOf,护卫舰
“拉达那哥欣”级,InstanceOf,护卫舰
502南充号,InstanceOf,护卫舰
“可畏”级,InstanceOf,护卫舰
Mk 9“沃斯伯•索尼克罗福特”级,InstanceOf,护卫舰
“奥坎/萨斯尼茨”级护卫舰,InstanceOf,护卫舰
“麦地纳”级,InstanceOf,护卫舰
“卡亚”级,InstanceOf,护卫舰
“玛库特·拉贾库玛林”级通用护卫舰,InstanceOf,护卫舰
“沙里院”级,InstanceOf,护卫舰
昆明号（505）,InstanceOf,护卫舰
Meko200级,InstanceOf,护卫舰
“勇猛”级,InstanceOf,护卫舰
“代斯蒂安娜·多尔夫”级轻型护卫舰,InstanceOf,护卫舰
“嘉兴”号（521）,InstanceOf,护卫舰
厦门号（515）,InstanceOf,护卫舰
常德号（509）导弹护卫舰,InstanceOf,护卫舰
“南平”号(517)护卫舰,InstanceOf,护卫舰
“四平”号（544）,InstanceOf,护卫舰
“自贡”号（558）护卫舰,InstanceOf,护卫舰
“马鞍山”号（525）护卫舰,InstanceOf,护卫舰
“洛阳”号（527）导弹护卫舰,InstanceOf,护卫舰
“下关”号（501）火炮护卫舰,InstanceOf,护卫舰
“长治”号(519)护卫舰,InstanceOf,护卫舰
鹰潭号（531）,InstanceOf,护卫舰
"""蒲田""号(523)导弹护卫舰",InstanceOf,护卫舰
“茂名”号（551）护卫舰,InstanceOf,护卫舰
“金华”号（534）护卫舰,InstanceOf,护卫舰
“中东”号（532）防空型护卫舰,InstanceOf,护卫舰
“北海”号（558）导弹护卫舰,InstanceOf,护卫舰
“湘潭”号（556）导弹护卫舰,InstanceOf,护卫舰
“海口”号（529）火炮护卫舰,InstanceOf,护卫舰
“淮北”号（541）护卫舰,InstanceOf,护卫舰
“安庆”号（539）护卫舰,InstanceOf,护卫舰
“连云港”号（522）护卫舰,InstanceOf,护卫舰
“安顺”号（554）护卫舰,InstanceOf,护卫舰
“佛山”号（559）导弹护卫舰,InstanceOf,护卫舰
“开源”号（503）火炮护卫舰,InstanceOf,护卫舰
“绍兴”号（510）导弹护卫舰 ,InstanceOf,护卫舰
“无锡”号（512）导弹护卫舰,InstanceOf,护卫舰
“温州”号（526）护卫舰,InstanceOf,护卫舰
“镇江”号（514）护卫舰,InstanceOf,护卫舰
“东川”号(504)护卫舰,InstanceOf,护卫舰
“绵阳”号（528）导弹护卫舰,InstanceOf,护卫舰
“萍乡”号（507）护卫舰,InstanceOf,护卫舰
“吉首”号（557）护卫舰,InstanceOf,护卫舰
“丹东”号（543）护卫舰,InstanceOf,护卫舰
“临汾”号（545）护卫舰,InstanceOf,护卫舰
“黄石”号（535）导弹护卫舰,InstanceOf,护卫舰
“宁波”号（533）导弹护卫舰,InstanceOf,护卫舰
“玉林”号（565）护卫舰,InstanceOf,护卫舰
“西昌”号(508) 护卫舰,InstanceOf,护卫舰
“铜陵”号（542） ,InstanceOf,护卫舰
“襄樊”号（567）,InstanceOf,护卫舰
“吉安”号（518）护卫舰,InstanceOf,护卫舰
“南通”号（511）护卫舰,InstanceOf,护卫舰
“韶关”号（553）护卫舰,InstanceOf,护卫舰
“开封”号（520）导弹护卫舰,InstanceOf,护卫舰
“淮南”号（540）,InstanceOf,护卫舰
“成都”号(506)护卫舰,InstanceOf,护卫舰
“九江”号（516）导弹护卫舰,InstanceOf,护卫舰
“宜宾”号（552）导弹护卫舰,InstanceOf,护卫舰
“东莞”号（560）护卫舰,InstanceOf,护卫舰
421 纳莱颂恩(Naresuan)号,InstanceOf,护卫舰
“淮阴”号(513)护卫舰,InstanceOf,护卫舰
“肇庆”号（563）护卫舰,InstanceOf,护卫舰
“江门”号（562）护卫舰,InstanceOf,护卫舰
“汕头”号(561)护卫舰,InstanceOf,护卫舰
“舟山”号（537）护卫舰,InstanceOf,护卫舰
基洛级（877EKM/636/636M型）366号常规潜艇,InstanceOf,护卫舰
自由级濒海战斗舰(LCS-1),InstanceOf,护卫舰
422 塔克辛(Taksin)号,InstanceOf,护卫舰
“昭通”号（555）护卫舰,InstanceOf,护卫舰
“宜昌”号（564） ,InstanceOf,护卫舰
254 阿斯雷特（Aslat）号护卫舰,InstanceOf,护卫舰
951 纳吉姆·扎费尔号导弹护卫舰,InstanceOf,护卫舰
458 塞巴里号导弹护卫舰,InstanceOf,护卫舰
252 沙姆谢尔(Shamsheer)号护卫舰,InstanceOf,护卫舰
455 昭披耶导弹护卫舰,InstanceOf,护卫舰
45米级导弹护卫艇,InstanceOf,护卫舰
457 克拉巴厘号,InstanceOf,护卫舰
956 纳赛尔号护卫舰,InstanceOf,护卫舰
253 赛义夫(Saif)号护卫舰,InstanceOf,护卫舰
456邦巴功号导弹护卫舰,InstanceOf,护卫舰
062型(上海级)高速护卫艇 ,InstanceOf,护卫舰
251 佐勒菲卡尔(Zulfiquar)号护卫舰,InstanceOf,护卫舰
阿兹马特级护卫舰,InstanceOf,护卫舰
海上防卫艇,InstanceOf,护卫舰
“筑后”级导弹护卫舰,InstanceOf,护卫舰
柳州号护卫舰（573）,InstanceOf,护卫舰
LCS-5/密尔沃基号濒海战斗舰,InstanceOf,护卫舰
烟台舰(538),InstanceOf,护卫舰
F-22P级护卫舰,InstanceOf,护卫舰
潍坊舰(550) ,InstanceOf,护卫舰
“坚韧”(Endurance)级船坞式两栖运输舰,InstanceOf,两栖作战舰艇
“暴风”（Ouragan）级船坞登陆舰,InstanceOf,两栖作战舰艇
“新港” (Newport)级两栖人员登陆舰/坦克登陆舰,InstanceOf,两栖作战舰艇
独岛级两栖攻击舰,InstanceOf,两栖作战舰艇
“杰森”(Jason)级坦克登陆舰,InstanceOf,两栖作战舰艇
“西北风”(Mistral)级两栖攻击舰／多用途两柄舰,InstanceOf,两栖作战舰艇
“北方”(Polnochny)级中型登陆舰,InstanceOf,两栖作战舰艇
071型船坞登陆舰,InstanceOf,两栖作战舰艇
‘塞阿拉”（Ceara）（“托马斯顿”）级船坞登陆舰,InstanceOf,两栖作战舰艇
“闪电”(Foudre)(TCD90型)级船坞登陆舰,InstanceOf,两栖作战舰艇
“蛙”(Frosch)l级(108型)中型登陆舰(LSM),InstanceOf,两栖作战舰艇
海神之子”(Albion)级船坞式两栖运输舰,InstanceOf,两栖作战舰艇
“蓝岭”级两栖指挥舰,InstanceOf,两栖作战舰艇
“鹿特丹/加里西亚”级两栖登陆舰,InstanceOf,两栖作战舰艇
“惠德贝岛”(whidbeyIsland)级/“哈珀斯费里”级船坞登陆舰,InstanceOf,两栖作战舰艇
“圣·乔治奥”(San Giorgio)级船坞式两栖运输舰,InstanceOf,两栖作战舰艇
“黄蜂”级两栖攻击舰,InstanceOf,两栖作战舰艇
“蟾蜍”级坦克登陆舰,InstanceOf,两栖作战舰艇
“奥斯汀”(Austin)级船坞式两栖运输舰,InstanceOf,两栖作战舰艇
“大隅”(Osumi)级船坞式两栖登陆舰,InstanceOf,两栖作战舰艇
“塔拉瓦”级两栖攻击舰,InstanceOf,两栖作战舰艇
“海洋”(0cean)级两栖攻击舰,InstanceOf,两栖作战舰艇
玉康级大型登陆舰,InstanceOf,两栖作战舰艇
“圣•安东尼奥”级两栖运输舰,InstanceOf,两栖作战舰艇
玉连级（079型）中型登陆舰,InstanceOf,两栖作战舰艇
067型(玉南级)小型登陆艇,InstanceOf,两栖作战舰艇
072II（玉亭级）大型登陆舰,InstanceOf,两栖作战舰艇
玉亭级大型登陆舰,InstanceOf,两栖作战舰艇
271型/玉盆级登陆舰,InstanceOf,两栖作战舰艇
玉连级（079型）改进型,InstanceOf,两栖作战舰艇
玉登级中型登陆舰,InstanceOf,两栖作战舰艇
玉岛级中型登陆舰,InstanceOf,两栖作战舰艇
069型(玉清级)小型登陆艇,InstanceOf,两栖作战舰艇
“美国”级两栖攻击舰1号舰(LHA6),InstanceOf,两栖作战舰艇
玉海中型登陆舰,InstanceOf,两栖作战舰艇
昆仑山号船坞登陆舰（998）,InstanceOf,两栖作战舰艇
722/722Ⅱ型气垫登陆艇,InstanceOf,两栖作战舰艇
073A型中型登陆舰,InstanceOf,两栖作战舰艇
271Ⅱ型中型登陆艇,InstanceOf,两栖作战舰艇
胡安·卡洛斯一世号战略投射舰,InstanceOf,两栖作战舰艇
073ⅡY型登陆运输舰,InstanceOf,两栖作战舰艇
072A型大型登陆舰,InstanceOf,两栖作战舰艇
073型中型登陆舰,InstanceOf,两栖作战舰艇
074A型双体通用登陆艇,InstanceOf,两栖作战舰艇
台风” (Typhoon)级(“鲨鱼”级，941型)弹道导弹核潜艇,InstanceOf,核潜艇
“凯旋”级弹道导弹核潜艇,InstanceOf,核潜艇
“不屈”级弹道导弹核潜艇,InstanceOf,核潜艇
“机敏”(Astute)级核动力攻击型潜艇,InstanceOf,核潜艇
“红宝石”(Rubis)级攻击型核潜艇,InstanceOf,核潜艇
“奥斯卡”(Oscar)II级(“安提耶”级，949A型)巡航导弹核潜艇,InstanceOf,核潜艇
“特拉法尔加”（Trafalgar）级核动力攻击型潜艇,InstanceOf,核潜艇
“汉”级(091型)核动力攻击型潜艇,InstanceOf,核潜艇
“阿库拉”(Akula)I/Ⅱ级(“雪豹”级，971/971U型)核动力攻击型潜艇,InstanceOf,核潜艇
“维克托”(Victor)Ⅲ级(“梭子鱼”级，671RTM型)核动力攻击型潜艇,InstanceOf,核潜艇
“德尔塔”(Delta)Ⅳ级(“海豚”级，667BDRM型)弹道导弹核潜艇,InstanceOf,核潜艇
“前卫”级弹道导弹核潜艇,InstanceOf,核潜艇
“俄亥俄”级核潜艇,InstanceOf,核潜艇
汉级（091型）长征4号（404）核潜艇,InstanceOf,核潜艇
“弗吉尼亚”级核动力攻击型潜艇,InstanceOf,核潜艇
汉级（091型）长征5号（405）核动力攻击潜艇,InstanceOf,核潜艇
093型商级攻击型核潜艇,InstanceOf,核潜艇
094级战略核潜艇,InstanceOf,核潜艇
“海狼”级,InstanceOf,核潜艇
长征2号潜艇(402),InstanceOf,核潜艇
092夏级战略导弹核潜艇,InstanceOf,核潜艇
汉级（091型）长征3号（403）潜艇,InstanceOf,核潜艇
“洛杉矶”（LosAngeles）级核动力攻击型潜艇,InstanceOf,核潜艇
夏级（092型）长征6号（406）,InstanceOf,核潜艇
670型/查理级（C级）,InstanceOf,核潜艇
685型/麦克级(M级),InstanceOf,核潜艇
667型/杨基级（Y级）,InstanceOf,核潜艇
667型/德尔塔级(D级)核潜艇 ,InstanceOf,核潜艇
梭鱼级潜艇,InstanceOf,核潜艇
661型/帕帕级（P级） ,InstanceOf,核潜艇
决心级/Resolution核潜艇,InstanceOf,核潜艇
705型/阿尔法级(A级) ,InstanceOf,核潜艇
671型/维克托级（V级）,InstanceOf,核潜艇
971型/阿库拉级（AK级）核潜艇,InstanceOf,核潜艇
汉级（091型）长征1号（401）潜艇,InstanceOf,核潜艇
凯旋级核潜艇,InstanceOf,核潜艇
949型/花岗岩/奥斯卡级核潜艇,InstanceOf,核潜艇
659/675型/回声级(E级) ,InstanceOf,核潜艇
快速级攻击核潜艇,InstanceOf,核潜艇
945型/梭鱼/S级核潜艇,InstanceOf,核潜艇
658型/旅馆级(H级),InstanceOf,核潜艇
885型/亚森级 核潜艇,InstanceOf,核潜艇
库尔斯克号核潜艇,InstanceOf,核潜艇
941型/阿库拉级/台风级核潜艇,InstanceOf,核潜艇
“基洛”级常规潜艇,InstanceOf,常规潜艇
“天蝎座”级常规攻击性潜艇,InstanceOf,常规潜艇
206A级常规攻击型潜艇,InstanceOf,常规潜艇
212A级常规攻击型潜艇,InstanceOf,常规潜艇
214级常规攻击型潜艇,InstanceOf,常规潜艇
